месяц;точка;блюдо;артикул;категория;продано_шт;выручка
2025-01;Левітана;Лосось в темпурі;00534;Б_Каппи_Темпура ролл;66;14378
2025-01;Левітана;Лосось сет;00517;Б_Каппи_Сет;36;34247.8
2025-01;Левітана;М Авокадо 20 г;02133;Б_Каппи_Модификаторы;1;39
2025-01;Левітана;М Балик 100 г;01204;Б_Каппи_Модификаторы;10;444.9
2025-01;Левітана;М Вершковий сир 20 г;02126;Б_Каппи_Модификаторы;6;120
2025-01;Левітана;М Вугор 20 г;02125;Б_Каппи_Модификаторы;5;245
2025-01;Левітана;М Горіховий соус 20 г;01651;Б_Каппи_Модификаторы;7;203
2025-01;Левітана;М Гриби 50 г;01194;Б_Каппи_Модификаторы;15;249.7
2025-01;Левітана;М Кальмар 20 г;02136;Б_Каппи_Модификаторы;8;272.4
2025-01;Левітана;М Креветка 2 шт.;02123;Б_Каппи_Модификаторы;3;147
2025-01;Левітана;М Креветка 2 шт.;02135;Б_Каппи_Модификаторы;11;539
2025-01;Левітана;М Курка 20 г;02131;Б_Каппи_Модификаторы;21;463.5
2025-01;Левітана;М Куряче філе 60 г;01195;Б_Каппи_Модификаторы;9;342.8
2025-01;Левітана;М Лосось 20 г;02122;Б_Каппи_Модификаторы;1;49
2025-01;Левітана;М Маслини 20 г;01196;Б_Каппи_Модификаторы;4;60
2025-01;Левітана;М Моцарела 100 г;01201;Б_Каппи_Модификаторы;3;147
2025-01;Левітана;М Мідії 20 г;02137;Б_Каппи_Модификаторы;9;307.4
2025-01;Левітана;М Пармезан 20 г;01193;Б_Каппи_Модификаторы;8;278
2025-01;Левітана;М Пепероні 50 г;01200;Б_Каппи_Модификаторы;11;683.6
2025-01;Левітана;М Перець болгарський 40 г;01197;Б_Каппи_Модификаторы;3;75
2025-01;Левітана;М Помідори 40 г;01199;Б_Каппи_Модификаторы;8;200
2025-01;Левітана;М Соус Барбекю 1 шт.;01202;Б_Каппи_Модификаторы;1;25
2025-01;Левітана;М Соус Пад Тай 10 г;02127;Б_Каппи_Модификаторы;11;109.6
2025-01;Левітана;М Соус Соєвий порц.;02728;Б_Каппи_Модификаторы;28;247.4
2025-01;Левітана;М Соус Теріякі 10 г;02130;Б_Каппи_Модификаторы;13;127.6
2025-01;Левітана;М Соус Унагі 20 г;01650;Б_Каппи_Модификаторы;13;325
2025-01;Левітана;М Соус Часниковий 1 шт.;01648;Б_Каппи_Модификаторы;7;175
2025-01;Левітана;М Соус Шірачі 5 г;02129;Б_Каппи_Модификаторы;4;38.3
2025-01;Левітана;М Спайсі соус 10 г;02128;Б_Каппи_Модификаторы;11;108
2025-01;Левітана;М Тофу 20 г;02138;Б_Каппи_Модификаторы;1;29
2025-01;Левітана;М Тунець 20 г;02124;Б_Каппи_Модификаторы;4;196
2025-01;Левітана;М Халапеньйо 15 г;01198;Б_Каппи_Модификаторы;8;160
2025-01;Левітана;Макі Вугор;00161;Б_Каппи_Роллы;10;2117.1
2025-01;Левітана;Макі Лосось;00159;Б_Каппи_Роллы;36;6049.1
2025-01;Левітана;Макі Огірок ;00506;Б_Каппи_Роллы;33;2950.5
2025-01;Левітана;Макі Сирний;00504;Б_Каппи_Роллы;25;2025
2025-01;Левітана;Макі Чука ;00507;Б_Каппи_Роллы;19;2177.1
2025-01;Левітана;Мандаринова креветка;02630;Б_Каппи_Роллы;10;3081.9
2025-01;Левітана;Мандариновий лосось;02631;Б_Каппи_Роллы;3;979.1
2025-01;Левітана;Монако;00636;Б_Каппи_Роллы;18;7859.9
2025-01;Левітана;Морс Ягідний 0,5 л.;02697;Б_Общее_Напитки;44;2734.1
2025-01;Левітана;Моршинська без газу 0,5 л.;00585;Б_Общее_Напитки;3;135
2025-01;Левітана;Моршинська слаб.газ. 0,5 л.;00584;Б_Общее_Напитки;1;45
2025-01;Левітана;Мочі Ананас-Білий шоколад;02620;Т_Десерты;3;375
2025-01;Левітана;Мочі Диня - Дор Блю;02869;Т_Десерты;2;250
2025-01;Левітана;Мочі Полуниця;02618;Т_Десерты;10;1215.7
2025-01;Левітана;Мочі малина;02026;Т_Десерты;9;1114.8
2025-01;Левітана;Мідія в темпурі;02167;Б_Каппи_Темпура ролл;10;3328.6
2025-01;Левітана;Місо з тофу;00708;Б_Каппи_Супы;14;2439.7
2025-01;Левітана;Навчальні палички;01021;Б_Прочие позиции;31;150.2
2025-01;Левітана;Нью-Йорк ;02915;Б_Каппи_Роллы;36;15428.6
2025-01;Левітана;Одеський сет;02170;Б_Каппи_Сет;11;8659.5
2025-01;Левітана;Ойши сет;02819;Б_Каппи_Сет;15;14899.3
2025-01;Левітана;Онлайн оплата;02940;;553;0
2025-01;Левітана;Опен-фуд;02927;;1261;1230.4
2025-01;Левітана;Осака;00589;Б_Каппи_Роллы;49;14771.5
2025-01;Левітана;Париж;00657;Б_Каппи_Роллы;31;12646.9
2025-01;Левітана;Преміум Креветка;00652;Б_Каппи_Роллы;17;6863.9
2025-01;Левітана;Преміум сет;00658;Б_Каппи_Сет;21;34204.9
2025-01;Левітана;Пікантний краб;00531;Б_Каппи_Темпура ролл;25;6018.4
2025-01;Левітана;Пікантний лосось ;00532;Б_Каппи_Темпура ролл;28;7520.2
2025-01;Левітана;Піца 4 сезони;02101;Б_Каппи_Пицца;15;5016.1
2025-01;Левітана;Піца 4 сири;02118;Б_Каппи_Пицца;60;18864.9
2025-01;Левітана;Піца Амерікано;02111;Б_Каппи_Пицца;18;5258
2025-01;Левітана;Піца Верона;02912;Б_Каппи_Пицца;29;7404.6
2025-01;Левітана;Піца Гавайська;02104;Б_Каппи_Пицца;65;18696.2
2025-01;Левітана;Піца Груша Дор Блю;02175;Б_Каппи_Пицца;26;7388.3
2025-01;Левітана;Піца Дитяча;02117;Б_Каппи_Пицца;10;3005.9
2025-01;Левітана;Піца Діабло;02110;Б_Каппи_Пицца;13;3705
2025-01;Левітана;Піца Курка та гриби;02177;Б_Каппи_Пицца;22;6876.2
2025-01;Левітана;Піца М'ясна;02102;Б_Каппи_Пицца;92;29027.2
2025-01;Левітана;Піца Маргарита;02174;Б_Каппи_Пицца;23;5629.3
2025-01;Левітана;Піца Мисливська;02176;Б_Каппи_Пицца;45;13070.9
2025-01;Левітана;Піца Океанія;02099;Б_Каппи_Пицца;26;9380.9
2025-01;Левітана;Піца Пепероні;02172;Б_Каппи_Пицца;78;15939.2
2025-01;Левітана;Піца Пепероні Блу Чіз;02119;Б_Каппи_Пицца;30;9763.4
2025-01;Левітана;Піца Том Ям;02978;Б_Каппи_Пицца;22;7918.7
2025-01;Левітана;Піца Чізбургер;02977;Б_Каппи_Пицца;35;11425.8
2025-01;Левітана;Піца з креветками та брі;02911;Б_Каппи_Пицца;30;11001.2
2025-01;Левітана;Рамен Том Ям;02606;Б_Каппи_Супы;25;8582
2025-01;Левітана;Рамен Традиційний;02601;Б_Каппи_Супы;53;8853.7
2025-01;Левітана;Рис з куркою Гострий;00855;Б_Каппи_WOK;22;4377.1
2025-01;Левітана;Рис з лососем та зеленою цибулею;01855;Б_Каппи_WOK;17;3795.5
2025-01;Левітана;Рол Курортний (акц);02767;Б_Каппи_Акции;1;139
2025-01;Левітана;Рол Пасаж;02168;Б_Каппи_Роллы;20;6213.6
2025-01;Левітана;Рол-Дог з Креветкою;01787;Б_Каппи_Темпура ролл;18;5619.3
2025-01;Левітана;Рол-Дог з Лососем;01788;Б_Каппи_Темпура ролл;17;4909.2
2025-01;Левітана;Салат Грецький;02899;Б_Каппи_Салати;7;1379
2025-01;Левітана;Салат Чука-Вакаме;00602;Б_Каппи_Салати;22;4333.1
2025-01;Левітана;Салат з вугрем та авокадо;02900;Б_Каппи_Салати;2;689.8
2025-01;Левітана;Салат з креветками, грушею та сиром Дор Блю		;02914;Б_Каппи_Салати;9;3035
2025-01;Левітана;Салат з тофу та овочами;02904;Б_Каппи_Салати;1;275
2025-01;Левітана;Салмон в боніто ;00538;Б_Каппи_Роллы;26;4319.8
2025-01;Левітана;Семга штат 200грн/кг;02824;;4;800
2025-01;Левітана;Сервісний збір_Glovo;01934;Б_Каппи_Glovo;99;825.8
2025-01;Левітана;Сет 2х2;01175;Б_Каппи_Сет;17;15007.6
2025-01;Левітана;Сет Mandarin;02987;Б_Сезонные блюда;3;3220.1
2025-01;Левітана;Сирний Вулкан;01863;Б_Каппи_Роллы;7;2234.2
2025-01;Левітана;Спайсі Вулкан;02113;Б_Каппи_Роллы;13;4279.2
2025-01;Левітана;Спайсі туна;02782;Б_Каппи_Роллы;5;1926.7
2025-01;Левітана;Спрайт жб 0,33 л.;01749;Б_Общее_Напитки;6;310.9
2025-01;Левітана;Супер Комбо;02181;Б_Каппи_Акции;11;8710.9
2025-01;Левітана;Суші бургер з Креветкой;02943;Б_Каппи_Бургер;97;27317.4
2025-01;Левітана;Суші бургер з Лососем;02944;Б_Каппи_Бургер;140;41756.5
2025-01;Левітана;ТОП сет;00362;Б_Каппи_Сет;26;34660.1
2025-01;Левітана;Темпура сет;00559;Б_Каппи_Сет;19;22381.7
2025-01;Левітана;Теплий сет;02712;Б_Каппи_Сет;38;29953.1
2025-01;Левітана;Том Ям;02597;Б_Каппи_Супы;69;23356
2025-01;Левітана;Тропік ;01862;Б_Каппи_Роллы;19;5530.2
2025-01;Левітана;Тропічний Вулкан;02112;Б_Каппи_Роллы;16;5469.1
2025-01;Левітана;Туна Вакаме;02908;Б_Каппи_Роллы;9;2612.6
2025-01;Левітана;Удон з креветками;01813;Б_Каппи_WOK;30;8531.7
2025-01;Левітана;Удон з куркою Теріякі;00856;Б_Каппи_WOK;54;13015.4
2025-01;Левітана;Унагі Брі;02906;Б_Каппи_Роллы;20;7320.2
2025-01;Левітана;Унагі Фаєр Рол;00656;Б_Каппи_Премиум ролл;10;4220.3
2025-01;Левітана;Унагі чіз;02923;Б_Каппи_Премиум ролл;2;823.5
2025-01;Левітана;Упаковка д/роллов (доп);01174;МБП Упаковка;4;40
2025-01;Левітана;Фанта жб 0,33 л.;01743;Б_Общее_Напитки;5;261.6
2025-01;Левітана;Фреш Філадельфія;02800;Б_Каппи_Роллы;7;2398.1
2025-01;Левітана;Фудзі темпура;00911;Б_Каппи_Темпура ролл;31;9772.2
2025-01;Левітана;Футо мандарин;01661;Б_Сезонные блюда;1;329
2025-01;Левітана;Філа Ланч;02706;Б_Каппи_Акции;15;5547.6
2025-01;Левітана;Філадельфія;00168;Б_Каппи_Роллы;236;79515.5
2025-01;Левітана;Філадельфія Класік;00459;Б_Каппи_Роллы;113;23507.2
2025-01;Левітана;Філадельфія Преміум;00611;Б_Каппи_Роллы;96;36962.2
2025-01;Левітана;Філадельфія з креветкою;02798;Б_Каппи_Роллы;61;21825.2
2025-01;Левітана;Філадельфія з манго;00612;Б_Каппи_Роллы;50;13548.1
2025-01;Левітана;Філадельфія з тунцем;00516;Б_Каппи_Роллы;18;6731.6
2025-01;Левітана;Філадельфія мандарин;01658;Б_Сезонные блюда;9;3282.2
2025-01;Левітана;Цезар з куркою;02803;Б_Каппи_Салати;19;5340.3
2025-01;Левітана;Цезар з лососем;02992;Б_Каппи_Салати;8;2346.3
2025-01;Левітана;Чорний Дракон;00170;Б_Каппи_Роллы;37;13863.8
2025-01;Левітана;Чізі Креветка;01113;Б_Каппи_Роллы;28;6500.6
2025-01;Левітана;Чізі лосось;02921;Б_Каппи_Премиум ролл;9;3607.7
2025-01;Левітана;Юме сет;02818;Б_Каппи_Сет;22;21968.3
2025-01;Левітана;Які Ебі Манго;02946;Б_Каппи_Запеч_Роллы;55;15255.2
2025-01;Левітана;Які Салмон;02950;Б_Каппи_Запеч_Роллы;12;3927.2
2025-01;Левітана;Які Спайсі Краб;02949;Б_Каппи_Запеч_Роллы;57;15326.6
2025-01;Левітана;Які Туна ;02942;Б_Каппи_Запеч_Роллы;16;5122.4
2025-01;Левітана;Які Унагі;02945;Б_Каппи_Запеч_Роллы;42;12439.6
2025-01;Левітана;Яєчна з куркою та креветками;01815;Б_Каппи_WOK;21;5735.5
2025-01;Левітана;Яєчна з морепродуктами;00859;Б_Каппи_WOK;25;7061.8
